6414	80;11,2,3,2,1,52,1,2,3,2,11,160
6415	80;10,1,2,17,2,5,26,1,1,15,1,1,26,5,2,17,2,1,10,160
6416	80;10,160
6417	80;9,2,2,1,1,4,1,1,2,2,9,160
6418	80;8,1,8,1,1,6,2,3,1,1,1,4,4,1,1,1,3,2,6,1,1,8,1,8,160
6419	80;8,2,2,1,15,3,4,1,5,2,1,5,1,2,1,1,1,2,1,1,1,2,1,5,1,2,5,1,4,3,15,1,2,2,8,160
6420	80;8,160
6421	80;7,1,1,1,2,53,22,1,7,17,1,2,7,3,2,2,1,5,4,2,2,10,3,1,1,1,2,2,4,31,1,4,1,3,13,10,1,1,1,1,3,1,39,3,1,1,6,2,1,1,12,1,3,5,2,7,1,1,3,1,11,1,1,4,1,1,1,5,1,3,3,1,5,1,1,1,4,1,1,11,1,3,1,1,7,2,5,3,1,12,1,1,2,6,1,1,3,39,1,3,1,1,1,1,10,13,3,1,4,1,31,4,2,2,1,1,1,3,10,2,2,4,5,1,2,2,3,7,2,1,17,7,1,22,53,2,1,1,1,7,160
6422	80;7,3,1,1,2,2,5,9,4,9,5,2,2,1,1,3,7,160
6423	80;6,1,25,1,6,160
6424	80;6,1,2,17,2,5,1,12,1,1,19,1,1,12,1,5,2,17,2,1,6,160
6425	80;6,2,2,6,160
6426	80;6,6,4,17,1,1,2,1,8,1,2,1,1,17,4,6,6,160
6427	80;5,1,13,1,2,1,7,1,2,3,1,6,1,6,2,2,1,1,79,1,1,2,2,6,1,6,1,3,2,1,7,1,2,1,13,1,5,160
6428	80;5,1,2,1,1,2,1,2,3,3,1,1,1,1,2,3,1,19,3,1,2,9,14,2,7,1,22,40,22,1,7,2,14,9,2,1,3,19,1,3,2,1,1,1,1,3,3,2,1,2,1,1,2,1,5,160
6429	80;5,1,1,10,6,1,7,6,3,2,12,1,13,1,1,1,7,2,1,3,1,1,1,7,1,3,1,39,3,2,1,1,2,2,3,2,31,1,1,1,2,1,52,1,2,1,1,1,31,2,3,2,2,1,1,2,3,39,1,3,1,7,1,1,1,3,1,2,7,1,1,1,13,1,12,2,3,6,7,1,6,10,1,1,5,160
6430	80;5,2,1,17,7,1,1,2,1,1,1,1,2,1,6,1,10,1,1,2,2,4,3,2,1,26,32,26,1,2,3,4,2,2,1,1,10,1,6,1,2,1,1,1,1,2,1,1,7,17,1,2,5,160
6431	80;5,5,1,31,4,5,3,1,1,5,1,5,1,1,3,5,4,31,1,5,5,160
6432	80;5,160
6433	80;4,1,5,1,7,1,1,2,3,1,1,14,53,2,2,19,1,1,1,6,3,5,4,1,2,17,2,7,6,1,1,4,2,9,1,1,2,1,4,2,5,2,22,2,5,2,4,1,2,1,1,9,2,4,1,1,6,7,2,17,2,1,4,5,3,6,1,1,1,19,2,2,53,14,1,1,3,2,1,1,7,1,5,1,4,160
6434	80;4,1,2,2,9,80,9,2,2,1,4,160
6435	80;4,1,1,2,1,2,1,1,4,160
6436	80;4,2,4,1,1,3,10,2,2,2,3,1,2,3,4,1,7,4,1,2,1,3,5,1,2,13,53,2,2,4,2,5,1,31,4,12,10,1,1,1,1,2,14,4,1,17,40,17,1,4,14,2,1,1,1,1,10,12,4,31,1,5,2,4,2,2,53,13,2,1,5,3,1,2,1,4,7,1,4,3,2,1,3,2,2,2,10,3,1,1,4,2,4,160
6437	80;4,3,39,1,4,4,1,39,3,4,160
6438	80;4,4,1,1,1,1,2,2,2,1,1,1,1,4,4,160
6439	80;4,9,5,4,7,17,1,2,3,1,3,2,4,1,9,1,7,1,1,5,1,8,14,2,10,4,1,1,1,1,1,79,1,1,1,1,1,4,10,2,14,8,1,5,1,1,7,1,9,1,4,2,3,1,3,2,1,17,7,4,5,9,4,160
6440	80;4,160
6441	80;3,1,9,1,19,6,2,1,2,2,1,9,3,22,1,1,1,1,4,2,2,2,2,2,4,1,1,1,1,22,3,9,1,2,2,1,2,6,19,1,9,1,3,160
6442	80;3,1,4,2,2,1,26,22,1,8,2,17,2,1,3,6,1,2,2,2,2,1,1,3,1,1,1,3,3,1,1,1,3,1,1,2,2,2,2,1,6,3,1,2,17,2,8,1,22,26,1,2,2,4,1,3,160
6443	80;3,1,2,1,1,1,79,1,1,1,2,1,3,160
6444	80;3,1,1,1,3,1,19,3,1,1,14,40,14,1,1,3,19,1,3,1,1,1,3,160
6445	80;3,1,1,3,1,1,4,1,39,3,8,8,3,39,1,4,1,1,3,1,1,3,160
6446	80;3,2,15,1,1,1,2,3,1,5,1,1,1,6,1,1,1,5,1,3,2,1,1,1,15,2,3,160
6447	80;3,2,2,3,2,2,3,160
6448	80;3,2,1,17,6,1,12,1,1,9,1,1,12,1,6,17,1,2,3,160
6449	80;3,3,1,2,6,1,1,1,1,1,4,1,1,3,1,3,1,4,4,2,1,1,1,2,2,2,19,1,1,1,31,2,5,1,13,1,3,12,9,1,22,22,1,9,12,3,1,13,1,5,2,31,1,1,1,19,2,2,2,1,1,1,2,4,4,1,3,1,3,1,1,4,1,1,1,1,1,6,2,1,3,3,160
6450	80;3,4,1,5,1,1,1,1,2,1,1,1,1,5,1,4,3,160
6451	80;3,6,1,31,3,1,3,1,5,6,3,1,22,5,3,4,1,1,4,26,1,1,4,4,1,1,1,4,1,2,2,5,8,1,2,1,5,2,3,2,1,2,1,6,1,11,2,17,2,1,2,2,10,3,2,9,53,2,3,1,1,1,1,1,10,11,2,1,1,1,2,1,1,2,2,1,1,7,15,1,13,1,1,1,79,1,1,1,13,1,15,7,1,1,2,2,1,1,2,1,1,1,2,11,10,1,1,1,1,1,3,2,53,9,2,3,10,2,2,1,2,17,2,11,1,6,1,2,1,2,3,2,5,1,2,1,8,5,2,2,1,4,1,1,1,4,4,1,1,26,4,1,1,4,3,5,22,1,3,6,5,1,3,1,3,31,1,6,3,160
6452	80;3,12,40,12,3,160
6453	80;3,39,1,4,1,39,3,160
6454	80;2,1,31,2,7,6,3,2,2,4,1,17,26,1,2,1,1,1,1,4,1,2,1,10,1,2,1,4,1,1,1,1,2,1,26,17,1,4,2,2,3,6,7,2,31,1,2,160
6455	80;2,1,10,1,4,3,1,2,1,1,14,32,14,1,1,2,1,3,4,1,10,1,2,160
6456	80;2,1,6,3,7,1,2,1,1,5,1,5,1,5,1,1,2,1,7,3,6,1,2,160
6457	80;2,1,4,2,1,4,2,53,8,2,3,1,1,1,6,17,1,2,2,2,11,1,19,5,1,9,4,1,3,3,6,2,1,1,3,3,14,3,3,1,1,2,6,3,3,1,4,9,1,5,19,1,11,2,2,2,1,17,6,1,1,1,3,2,8,53,2,4,1,2,4,1,2,160
6458	80;2,1,3,3,1,22,5,7,9,3,5,1,6,6,1,5,3,9,7,5,22,1,3,3,1,2,160
6459	80;2,1,2,1,1,4,1,3,1,1,10,6,2,1,79,1,2,6,10,1,1,3,1,4,1,1,2,1,2,160
6460	80;2,1,2,17,2,17,2,1,2,160
6461	80;2,1,1,1,2,3,2,1,3,1,8,1,2,39,1,5,2,5,12,5,2,5,1,39,2,1,8,1,3,1,2,3,2,1,1,1,2,160
6462	80;2,1,1,2,2,1,1,1,5,1,1,4,5,3,11,5,1,6,2,8,2,6,1,5,11,3,5,4,1,1,5,1,1,1,2,2,1,1,2,160
6463	80;2,1,1,4,1,17,22,1,10,1,1,8,2,2,3,2,1,79,1,2,3,2,2,8,1,1,10,1,22,17,1,4,1,1,2,160
6464	80;2,1,1,39,1,1,2,160
6465	80;2,2,7,3,1,7,1,2,2,1,1,9,2,6,4,2,3,1,2,10,2,1,3,2,4,6,2,9,1,1,2,2,1,7,1,3,7,2,2,160
6466	80;2,2,3,10,2,2,1,17,6,2,1,1,1,10,10,1,1,1,2,6,17,1,2,2,10,3,2,2,160
6467	80;2,2,1,1,6,2,2,3,1,4,1,3,2,2,6,1,1,2,2,160
6468	80;2,2,1,3,1,1,1,2,1,1,1,3,1,2,2,160
6469	80;2,3,13,8,2,1,1,3,1,6,1,7,5,1,4,1,9,1,8,1,1,4,14,2,2,14,4,1,1,8,1,9,1,4,1,5,7,1,6,1,3,1,1,2,8,13,3,2,160
6470	80;2,3,2,2,1,5,2,11,32,11,2,5,1,2,2,3,2,160
6471	80;2,3,1,5,1,1,1,11,1,2,1,1,1,8,3,3,3,1,13,1,6,15,1,16,1,15,6,1,13,1,3,3,3,8,1,1,1,2,1,11,1,1,1,5,1,3,2,160
6472	80;2,4,2,1,1,1,6,2,1,2,1,1,1,1,39,1,1,1,1,2,1,2,6,1,1,1,2,4,2,160
6473	80;2,5,19,1,13,1,2,9,1,2,1,1,11,1,4,9,3,1,4,2,3,3,2,4,1,3,9,4,1,11,1,1,2,1,9,2,1,13,1,19,5,2,160
6474	80;2,5,1,15,4,15,1,5,2,160
6475	80;2,7,6,17,1,2,1,1,4,6,4,1,1,2,1,17,6,7,2,160
6476	80;2,8,1,31,3,2,1,1,5,6,3,1,6,4,4,1,19,3,4,3,1,2,3,1,1,1,22,2,1,4,1,7,4,2,8,40,8,2,4,7,1,4,1,2,22,1,1,1,3,2,1,3,4,3,19,1,4,4,6,1,3,6,5,1,1,2,3,31,1,8,2,160
6477	80;2,11,1,7,1,1,4,2,1,6,1,39,2,1,2,2,1,2,1,1,2,1,1,2,1,2,2,1,2,39,1,6,1,2,4,1,1,7,1,11,2,160
6478	80;2,17,2,1,1,2,1,1,3,1,3,2,1,8,4,80,4,8,1,2,3,1,3,1,1,2,1,1,2,17,2,160
6479	80;2,31,1,2,3,6,7,6,3,2,1,31,2,160
6480	80;2,160
6481	80;1,1,53,5,1,17,17,1,5,53,1,1,160
6482	80;1,1,22,1,1,160
6483	80;1,1,14,7,3,1,79,1,3,7,14,1,1,160
6484	80;1,1,10,4,3,1,7,1,2,2,7,1,1,1,2,13,22,1,13,1,2,6,9,1,9,1,5,17,1,2,1,1,1,2,1,2,1,1,3,1,1,4,3,7,2,1,3,1,3,1,4,2,2,9,1,1,1,11,1,2,1,2,1,5,53,1,1,31,1,2,2,1,1,2,4,4,1,1,1,7,40,7,1,1,1,4,4,2,1,1,2,2,1,31,1,1,53,5,1,2,1,2,1,11,1,1,1,9,2,2,4,1,3,1,3,1,2,7,3,4,1,1,3,1,1,2,1,2,1,1,1,2,1,17,5,1,9,1,9,6,2,1,13,1,22,13,2,1,1,1,7,2,2,1,7,1,3,4,10,1,1,160
6485	80;1,1,7,1,39,2,1,1,1,1,2,39,1,7,1,1,160
6486	80;1,1,6,1,1,160
6487	80;1,1,5,2,6,1,1,5,53,1,1,17,2,1,1,5,1,1,2,17,1,1,53,5,1,1,6,2,5,1,1,160
6488	80;1,1,4,1,2,3,1,1,2,1,6,3,1,1,19,1,1,3,6,1,2,1,1,3,2,1,4,1,1,160
6489	80;1,1,4,9,1,5,1,1,5,2,2,1,31,1,1,22,1,1,31,1,2,2,5,1,1,5,1,9,4,1,1,160
6490	80;1,1,3,1,1,1,2,2,1,10,26,1,3,5,1,17,16,17,1,5,3,1,26,10,1,2,2,1,1,1,3,1,1,160
6491	80;1,1,3,4,14,2,2,2,4,5,3,31,1,10,1,1,5,1,2,12,22,1,15,6,2,1,1,1,1,2,2,2,1,6,1,1,1,1,1,1,3,1,79,1,3,1,1,1,1,1,1,6,1,2,2,2,1,1,1,1,2,6,15,1,22,12,2,1,5,1,1,10,1,31,3,5,4,2,2,2,14,4,3,1,1,160
6492	80;1,1,2,1,12,1,2,1,1,160
6493	80;1,1,2,1,1,1,12,1,3,1,22,4,2,3,4,1,1,2,5,1,1,2,1,2,1,17,5,1,2,3,13,7,1,1,2,39,1,8,1,1,53,5,5,1,1,3,1,13,1,6,1,2,1,6,1,13,1,3,1,1,5,5,53,1,1,8,1,39,2,1,1,7,13,3,2,1,5,17,1,2,1,2,1,1,5,2,1,1,4,3,2,4,22,1,3,1,12,1,1,1,2,1,1,160
6494	80;1,1,2,2,3,80,3,2,2,1,1,160
6495	80;1,1,2,4,2,1,13,1,25,1,13,1,2,4,2,1,1,160
6496	80;1,1,2,17,1,1,22,1,1,17,2,1,1,160
6497	80;1,1,1,1,9,2,9,1,1,1,1,160
6498	80;1,1,1,1,3,3,80,3,3,1,1,1,1,160
6499	80;1,1,1,1,1,1,5,2,1,4,4,1,79,1,4,4,1,2,5,1,1,1,1,1,1,160
6500	80;1,1,1,1,1,5,1,4,1,2,2,6,40,6,2,2,1,4,1,5,1,1,1,1,1,160
6501	80;1,1,1,2,3,1,3,6,5,2,2,39,1,9,1,3,2,4,2,3,1,9,1,39,2,2,5,6,3,1,3,2,1,1,1,160
6502	80;1,1,1,2,1,5,4,14,2,2,1,2,8,1,1,2,3,1,26,9,2,4,2,2,2,1,1,1,2,1,4,53,1,1,5,17,1,2,1,4,7,8,2,1,6,3,80,3,6,1,2,8,7,4,1,2,1,17,5,1,1,53,4,1,2,1,1,1,2,2,2,4,2,9,26,1,3,2,1,1,8,2,1,2,2,14,4,5,1,2,1,1,1,160
6503	80;1,1,1,3,1,2,3,1,7,1,2,1,1,4,1,79,1,4,1,1,2,1,7,1,3,2,1,3,1,1,1,160
6504	80;1,1,1,5,10,1,1,2,1,3,3,6,6,1,5,1,6,6,3,3,1,2,1,1,10,5,1,1,1,160
6505	80;1,1,1,7,1,4,1,2,9,1,2,1,2,7,3,6,2,2,17,1,1,14,6,1,1,1,7,32,7,1,1,1,6,14,1,1,17,2,2,6,3,7,2,1,2,1,9,2,1,4,1,7,1,1,1,160
6506	80;1,1,1,15,2,6,1,5,1,1,2,2,1,1,5,1,6,2,15,1,1,1,160
6507	80;1,1,1,160
6508	80;1,2,19,1,5,40,5,1,19,2,1,160
6509	80;1,2,9,6,2,1,7,2,1,1,1,1,7,1,7,5,2,3,2,11,1,39,2,2,1,1,1,1,3,1,2,1,31,1,1,6,1,1,31,1,2,1,3,1,1,1,1,2,2,39,1,11,2,3,2,5,7,1,7,1,1,1,1,2,7,1,2,6,9,2,1,160
6510	80;1,2,5,1,6,1,5,2,1,160
6511	80;1,2,4,3,1,1,1,1,2,1,4,1,1,1,10,8,1,6,1,3,1,6,1,8,10,1,1,1,4,1,2,1,1,1,1,3,4,2,1,160
6512	80;1,2,3,2,1,160
6513	80;1,2,2,1,2,2,6,1,1,2,9,9,1,52,1,9,9,2,1,1,6,2,2,1,2,2,1,160
6514	80;1,2,2,3,1,2,2,4,1,22,4,10,1,1,17,2,2,2,1,8,3,1,4,1,1,1,1,1,10,1,9,1,5,1,1,4,1,2,80,2,1,4,1,1,5,1,9,1,10,1,1,1,1,1,4,1,3,8,1,2,2,2,17,1,1,10,4,22,1,4,2,2,1,3,2,2,1,160
6515	80;1,2,1,1,15,1,1,2,1,160
6516	80;1,2,1,1,2,6,14,1,1,11,1,9,5,1,7,4,4,4,7,1,5,9,1,11,1,1,14,6,2,1,1,2,1,160
6517	80;1,2,1,2,12,17,1,6,13,3,4,1,1,3,4,1,12,1,1,1,4,4,3,1,2,2,1,13,1,39,2,3,5,1,2,3,1,3,1,2,1,1,53,4,8,4,53,1,1,2,1,3,1,3,2,1,5,3,2,39,1,13,1,2,2,1,3,4,4,1,1,1,12,1,4,3,1,1,4,3,13,6,1,17,12,2,1,2,1,160
6518	80;1,2,1,3,5,3,3,8,5,11,2,1,22,2,1,1,3,1,1,1,6,2,1,1,1,2,1,2,80,2,1,2,1,1,1,2,6,1,1,1,3,1,1,2,22,1,2,11,5,8,3,3,5,3,1,2,1,160
6519	80;1,2,1,5,1,2,2,3,1,15,2,1,2,15,1,3,2,2,1,5,1,2,1,160
6520	80;1,2,1,17,5,6,1,1,7,1,1,6,5,17,1,2,1,160
6521	80;1,3,22,1,4,1,1,1,1,2,1,2,4,1,2,8,6,1,9,4,3,1,3,1,5,1,2,31,1,19,4,1,1,3,2,1,1,1,1,14,14,1,1,1,1,2,3,1,1,4,19,1,31,2,1,5,1,3,1,3,4,9,1,6,8,2,1,4,2,1,2,1,1,1,1,4,1,22,3,1,160
6522	80;1,3,6,1,3,2,1,1,2,1,5,2,26,2,5,1,2,1,1,2,3,1,6,3,1,160
6523	80;1,3,3,1,8,4,1,3,1,1,3,1,1,2,2,17,1,1,7,1,79,1,7,1,1,17,2,2,1,1,3,1,1,3,1,4,8,1,3,3,1,160
6524	80;1,3,2,1,2,5,5,40,5,5,2,1,2,3,1,160
6525	80;1,3,2,39,1,16,1,39,2,3,1,160
6526	80;1,3,1,1,1,1,1,5,2,1,3,6,5,4,2,2,1,2,1,1,2,2,1,3,1,1,4,1,4,1,3,53,1,1,2,6,1,17,11,2,15,1,2,9,6,9,2,1,15,2,11,17,1,6,2,1,1,53,3,1,4,1,4,1,1,3,1,2,2,1,1,2,1,2,2,4,5,6,3,1,2,5,1,1,1,1,1,3,1,160
6527	80;1,3,1,3,7,12,3,2,3,12,7,3,1,3,1,160
6528	80;1,3,1,9,3,2,1,39,1,2,3,9,1,3,1,160
6529	80;1,4,17,1,3,10,1,1,11,1,9,1,5,1,4,1,2,1,1,6,6,3,4,1,8,1,2,3,1,2,3,1,1,2,1,1,1,1,9,2,19,1,2,1,1,1,3,1,1,31,1,3,5,1,2,1,3,53,1,1,1,1,53,3,1,2,1,5,3,1,31,1,1,3,1,1,1,2,1,19,2,9,1,1,1,1,2,1,1,3,2,1,3,2,1,8,1,4,3,6,6,1,1,2,1,4,1,5,1,9,1,11,1,1,10,3,1,17,4,1,160
6530	80;1,4,4,1,1,4,4,1,160
6531	80;1,4,2,1,1,5,1,6,1,5,1,1,2,4,1,160
6532	80;1,4,1,1,2,1,1,1,1,1,14,13,2,2,22,1,2,4,1,2,2,17,1,1,6,1,1,17,2,2,1,4,2,1,22,2,2,13,14,1,1,1,1,1,2,1,1,4,1,160
6533	80;1,4,1,3,1,1,6,2,8,22,1,39,2,5,3,1,1,2,1,2,1,2,1,1,3,5,2,39,1,22,8,2,6,1,1,3,1,4,1,160
6534	80;1,4,1,160
6535	80;1,5,4,2,4,1,3,3,26,1,1,1,3,2,14,3,1,6,1,17,10,1,2,1,1,1,1,7,11,2,2,1,1,15,1,1,2,2,11,7,1,1,1,1,2,1,10,17,1,6,1,3,14,2,3,1,1,1,26,3,3,1,4,2,4,5,1,160
6536	80;1,5,2,9,20,9,2,5,1,160
6537	80;1,5,1,2,1,9,2,1,2,1,3,4,1,1,1,2,1,1,8,1,13,1,4,8,3,4,19,1,52,1,19,4,3,8,4,1,13,1,8,1,1,2,1,1,1,4,3,1,2,1,2,9,1,2,1,5,1,160
6538	80;1,6,26,1,4,3,1,17,4,1,5,2,2,1,1,6,1,3,3,1,1,2,4,1,1,22,1,1,4,2,1,1,3,3,1,6,1,1,2,2,5,1,4,17,1,3,4,1,26,6,1,160
6539	80;1,6,2,1,3,1,15,2,1,1,2,2,1,10,1,5,1,1,4,12,4,1,1,5,1,10,1,2,2,1,1,2,15,1,3,1,2,6,1,160
6540	80;1,6,1,2,2,2,1,6,1,160
6541	80;1,7,10,1,1,1,12,1,4,1,1,1,6,2,1,1,2,4,9,3,2,17,1,1,5,2,10,3,13,6,2,1,1,7,2,39,1,31,2,1,1,1,53,3,2,2,1,2,1,7,1,3,1,1,1,1,4,1,1,1,1,3,1,7,1,2,1,2,2,3,53,1,1,1,2,31,1,39,2,7,1,1,2,6,13,3,10,2,5,1,1,17,2,3,9,4,2,1,1,2,6,1,1,1,4,1,12,1,1,1,10,7,1,160
6542	80;1,7,1,1,11,1,10,1,1,1,2,1,3,1,1,1,4,1,1,2,1,3,22,1,5,3,1,3,2,80,2,3,1,3,5,1,22,3,1,2,1,1,4,1,1,1,3,1,2,1,1,1,10,1,11,1,1,7,1,160
6543	80;1,7,1,160
6544	80;1,8,1,1,10,3,1,5,1,2,1,1,12,1,9,1,6,7,1,17,10,17,1,7,6,1,9,1,12,1,1,2,1,5,1,3,10,1,1,8,1,160
6545	80;1,9,8,2,2,2,8,9,1,160
6546	80;1,9,1,3,1,5,1,2,11,4,1,4,2,2,2,22,1,2,2,1,8,1,4,2,80,2,4,1,8,1,2,2,1,22,2,2,2,4,1,4,11,2,1,5,1,3,1,9,1,160
6547	80;1,10,1,1,3,3,53,1,1,1,3,5,3,3,1,17,4,1,2,2,1,2,3,2,1,1,5,2,2,9,8,1,7,1,1,1,2,7,3,26,1,1,1,7,22,1,79,1,22,7,1,1,1,26,3,7,2,1,1,1,7,1,8,9,2,2,5,1,1,2,3,2,1,2,2,1,4,17,1,3,3,5,3,1,1,1,53,3,3,1,1,10,1,160
6548	80;1,11,2,5,9,1,13,1,4,3,2,9,1,2,6,1,2,4,40,4,2,1,6,2,1,9,2,3,4,1,13,1,9,5,2,11,1,160
6549	80;1,12,2,39,1,52,1,39,2,12,1,160
6550	80;1,13,1,2,1,1,2,2,2,1,4,1,1,17,2,3,2,6,26,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,1,26,6,2,3,2,17,1,1,4,1,2,2,2,1,1,2,1,13,1,160
6551	80;1,15,5,6,3,1,1,1,1,11,1,5,3,3,1,1,1,2,1,1,2,31,1,79,1,31,2,1,1,2,1,1,1,3,3,5,1,11,1,1,1,1,3,6,5,15,1,160
6552	80;1,16,1,160
6553	80;1,19,4,9,1,6,1,4,5,2,1,1,1,5,2,1,2,2,22,1,2,2,2,2,6,3,53,1,1,1,6,12,3,3,2,3,1,2,1,1,7,1,17,9,2,7,4,4,7,2,9,17,1,7,1,1,2,1,3,2,3,3,12,6,1,1,1,53,3,6,2,2,2,2,1,22,2,2,1,2,5,1,1,1,2,5,4,1,6,1,9,4,19,1,160
6554	80;1,22,7,3,6,6,3,7,22,1,160
6555	80;1,25,1,160
6556	80;1,31,2,1,1,5,1,7,4,40,4,7,1,5,1,1,2,31,1,160
6557	80;1,39,2,39,1,160
6558	80;1,52,1,160
6559	80;1,79,1,160
6560	80;1,160
6561	81
6562	81;162
6563	81;81,162
6564	81;54,162
6565	81;40,1,1,40,162
6566	81;32,2,2,6,12,3,4,2,3,1,4,2,4,1,3,2,4,3,12,6,2,2,32,162
6567	81;27,162
6568	81;23,6,1,2,2,4,2,17,1,1,3,1,1,1,3,1,6,3,1,4,6,1,1,5,3,1,39,1,3,5,1,1,6,4,1,3,6,1,3,1,1,1,3,1,1,17,2,4,2,2,1,6,23,162
6569	81;20,3,1,9,2,1,1,1,4,2,3,1,1,1,1,31,1,4,3,1,5,1,2,1,1,2,12,12,2,1,1,2,1,5,1,3,4,1,31,1,1,1,1,3,2,4,1,1,1,2,9,1,3,20,162
6570	81;18,162
6571	81;16,4,1,5,1,2,6,1,2,3,5,1,2,2,2,32,81,32,2,2,2,1,5,3,2,1,6,2,1,5,1,4,16,162
6572	81;14,1,2,1,3,40,3,1,2,1,14,162
6573	81;13,1,1,40,54,40,1,1,13,162
6574	81;12,2,7,4,7,2,12,162
6575	81;11,1,1,2,1,2,1,1,2,5,1,5,1,1,1,4,8,3,8,4,1,1,1,5,1,5,2,1,1,2,1,2,1,1,11,162
6576	81;10,1,4,6,3,1,1,9,1,1,3,6,4,1,10,162
6577	81;10,7,1,1,1,1,1,11,1,5,1,5,6,1,1,2,2,1,3,1,2,9,5,2,17,1,1,3,3,1,6,1,22,3,2,1,53,2,1,2,1,2,2,4,1,4,3,1,19,1,1,19,1,3,4,1,4,2,2,1,2,1,2,53,1,2,3,22,1,6,1,3,3,1,1,17,2,5,9,2,1,3,1,2,2,1,1,6,5,1,5,1,11,1,1,1,1,1,7,10,162
6578	81;9,1,1,6,1,1,9,162
6579	81;9,162
6580	81;8,1,1,7,5,9,1,17,8,17,1,9,5,7,1,1,8,162
6581	81;8,9,2,2,1,1,2,2,1,2,1,2,1,22,2,4,6,1,4,1,13,1,11,1,1,4,1,2,2,32,40,1,1,7,1,1,1,1,5,1,7,1,2,4,3,2,5,2,1,3,3,1,2,5,2,3,4,2,1,7,1,5,1,1,1,1,7,1,1,40,32,2,2,1,4,1,1,11,1,13,1,4,1,6,4,2,22,1,2,1,2,1,2,2,1,1,2,2,9,8,162
6582	81;7,1,2,1,1,2,1,2,1,4,5,2,1,1,1,1,6,2,3,1,2,3,1,1,80,1,1,3,2,1,3,2,6,1,1,1,1,2,5,4,1,2,1,2,1,1,2,1,7,162
6583	81;7,2,1,2,2,1,1,1,2,1,1,4,2,1,26,2,1,4,4,17,1,3,1,4,1,3,1,17,4,4,1,2,26,1,2,4,1,1,2,1,1,1,2,2,1,2,7,162
6584	81;7,20,7,162
6585	81;6,1,3,9,1,7,1,1,1,3,2,2,10,2,2,3,1,1,1,7,1,9,3,1,6,162
6586	81;6,2,17,1,1,2,1,15,1,1,15,1,2,1,1,17,2,6,162
6587	81;6,4,4,1,1,6,1,4,1,2,1,2,3,11,3,2,1,2,1,4,1,6,1,1,4,4,6,162
6588	81;6,162
6589	81;5,1,3,1,4,7,1,9,1,17,7,1,2,13,5,1,1,10,3,1,1,2,7,2,1,12,1,5,1,1,3,4,4,2,2,7,1,2,2,3,5,1,1,40,23,5,1,31,1,1,1,2,1,3,1,3,1,1,2,53,1,2,1,1,1,2,14,2,1,1,1,2,1,53,2,1,1,3,1,3,1,2,1,1,1,31,1,5,23,40,1,1,5,3,2,2,1,7,2,2,4,4,3,1,1,5,1,12,1,2,7,2,1,1,3,10,1,1,5,13,2,1,7,17,1,9,1,7,4,1,3,1,5,162
6590	81;5,1,1,2,4,1,5,2,3,14,2,8,16,8,2,14,3,2,5,1,4,2,1,1,5,162
6591	81;5,2,2,6,11,2,3,1,3,1,6,3,1,2,1,1,4,16,54,16,4,1,1,2,1,3,6,1,3,1,3,2,11,6,2,2,5,162
6592	81;5,4,3,4,1,1,1,1,2,1,3,2,3,1,2,1,1,1,1,4,3,4,5,162
6593	81;5,14,1,1,3,2,3,1,19,1,1,9,1,1,1,3,8,3,1,1,1,9,1,1,19,1,3,2,3,1,1,14,5,162
6594	81;4,1,10,1,4,162
6595	81;4,1,3,2,1,2,1,10,1,6,1,4,1,1,5,1,2,2,1,26,2,1,2,1,1,17,2,7,4,32,4,7,2,17,1,1,2,1,2,26,1,2,2,1,5,1,1,4,1,6,1,10,1,2,1,2,3,1,4,162
6596	81;4,1,1,1,2,1,4,2,1,5,1,4,4,2,3,3,40,3,3,2,4,4,1,5,1,2,4,1,2,1,1,1,4,162
6597	81;4,1,1,40,18,40,1,1,4,162
6598	81;4,2,1,1,1,1,80,1,1,1,1,2,4,162
6599	81;4,3,1,2,2,15,1,4,1,1,1,31,1,5,1,1,8,81,8,1,1,5,1,31,1,1,1,4,1,15,2,2,1,3,4,162
6600	81;4,6,4,162
6601	81;4,17,1,4,7,1,1,6,1,1,7,4,1,17,4,162
6602	81;3,1,22,2,6,1,1,2,1,3,1,1,3,1,2,1,1,6,2,22,1,3,162
6603	81;3,1,6,3,5,1,13,1,13,1,5,3,6,1,3,162
6604	81;3,1,3,2,2,1,1,17,2,9,13,2,3,1,1,2,1,1,3,2,13,9,2,17,1,1,2,2,3,1,3,162
6605	81;3,1,2,4,1,7,3,5,3,1,1,40,14,1,3,32,3,1,14,40,1,1,3,5,3,7,1,4,2,1,3,162
6606	81;3,1,1,1,1,5,1,8,5,2,32,18,32,2,5,8,1,5,1,1,1,1,3,162
6607	81;3,1,1,8,2,5,1,3,1,1,4,1,2,5,3,1,53,2,2,1,26,2,1,1,1,2,5,1,1,1,3,1,1,11,1,17,7,81,7,17,1,11,1,1,3,1,1,1,5,2,1,1,1,2,26,1,2,2,53,1,3,5,2,1,4,1,1,3,1,5,2,8,1,1,3,162
6608	81;3,2,4,1,4,2,3,162
